1 . PANNA LAL BARUPAL,M INC 157863,57.79%
2 . GANESH RAM,M IND 91955,33.66%
3 . HARI RAM CHOUHAN,M CPM 11997,4.39%
4 . RAM CHANDER TAYAGI,M NCO 11368,4.16%
ELECTORS : 611698 VOTERS  : 281280,POLL PERCENTAGE  : 45.98%  VALID VOTES ,: 273183
Constituency  : 2 . BIKANER,"",""
1 . KARNI SINGH,M IND 164551,49.15%
2 . BHIMSEN,M INC 116119,34.68%
3 . DAULAT RAM,M BKD 45574,13.61%
4 . KISHNA RAM,M IND 4522,1.35%
5 . LAL KHAN,M IND 2828,0.84%
6 . HUKMARAM,M IND 1196,0.36%
ELECTORS : 604172 VOTERS  : 341913,POLL PERCENTAGE  : 56.59%  VALID VOTES ,: 334790
Constituency  : 3 . JHUN JHUNU,"",""
1 . SHIVNATH SINGH,M INC 223286,59.79%
2 . K. K. BIRLA,M SWA 124337,33.30%
3 . GHASI RAM,M CPM 9548,2.56%
4 . HUNTA RAM,M IND 5072,1.36%
5 . BELDEV PRASAD,M IND 3143,0.84%
6 . DULA RAM,M IND 3013,0.81%
7 . MAHADEO PRASAD,M IND 2113,0.57%
8 . BRIJ MOHAN,M IND 1801,0.48%
9 . TARAVATI,M IND 1113,0.30%
ELECTORS : 604320 VOTERS  : 380835,POLL PERCENTAGE  : 63.02%  VALID VOTES ,: 373426
Constituency  : 4 . SIKAR,"",""
1 . SHRIKISHAN,M INC 212263,55.84%
2 . SURENDRA KUMAR TAPARIA,M BJS 78354,20.61%
3 . MOARKA RADHE SHYAM RAM KUMAR,M BKD 36791,9.68%
4 . TRILOK SINGH,M CPM 24101,6.34%
5 . MAHADEO PRASAD,M IND 6418,1.69%
6 . RAM SUKH,M IND 5248,1.38%
7 . WARASKHAN,M IND 3360,0.88%
rptDetailedResults - 57 of  95,164,""


R,ajasthan,""
8 . BADRI,M IND 3110,0.82%
9 . KISHNARAM,M IND 2615,0.69%
10 . MANGAL CHAND,M IND 2533,0.67%
11 . MANGILAL,M IND 2045,0.54%
12 . HANMANARAM,M IND 1446,0.38%
13 . RAMDEO SINGH,M IND 1290,0.34%
14 . RAMBALLABH TAPARIA,M IND 586,0.15%
ELECTORS : 662740 VOTERS  : 389507,POLL PERCENTAGE  : 58.77%  VALID VOTES ,: 380160
Constituency  : 5 . JAIPUR,"",""
1 . GYATRI DEVI,M SWA 180059,56.09%
2 . P. K. CHOUDHARY,M INC 129415,40.31%
3 . LAXMI NARAIN,M SOC 3434,1.07%
4 . BHARAT SINGH,M IND 2526,0.79%
5 . ONKAR MAL,M IND 2108,0.66%
6 . MOHD. SEH KHAN,M IND 1624,0.51%
7 . RAM NARAIN,M IND 814,0.25%
8 . IMMAMUDDEN,M IND 614,0.19%
9 . WAZID ALI KHAN,M IND 416,0.13%
ELECTORS : 591100 VOTERS  : 328143,POLL PERCENTAGE  : 55.51%  VALID VOTES ,: 321010
Constituency  : 6 . DAUSA,"",""
1 . NAWAL KISHORE SHARMA,M INC 123648,44.79%
2 . SOMANI HIRA LAL,M SWA 102431,37.10%
3 . RAM KARAN JOSHI,M BKD 26234,9.50%
4 . NARAIN SINGH,M IND 7272,2.63%
5 . RAMESH CHANDER MINA,M IND 6566,2.38%
6 . GOKUL,M IND 5374,1.95%
7 . SADHU RAM,M IND 4566,1.65%
ELECTORS : 598337 VOTERS  : 286647,POLL PERCENTAGE  : 47.91%  VALID VOTES ,: 276091
Constituency  : 7 . ALWAR,"",""
1 . HARI PRASAD,M INC 147519,47.04%
2 . KUMAR  SUMITRADEVI,M VHP 73382,23.40%
3 . SATISH KUMAR,M BJS 48754,15.55%
4 . KAMANAND,M CPI 34268,10.93%
5 . TEJA SINGH,M IND 3015,0.96%
6 . MOOL CHNAD,M IND 2876,0.92%
7 . HARI RAM,M IND 2642,0.84%
8 . JAGJET PAL SINGH,M IND 1135,0.36%
ELECTORS : 563533 VOTERS  : 323049,POLL PERCENTAGE  : 57.33%  VALID VOTES ,: 313591
Constituency  : 8 . BHARATPUR,"",""
1 . RAJ BAHADUR,M INC 195555,57.86%
2 . BEIJENDRA SINGH,M BKD 127992,37.87%
3 . BRIJANDRA SINGH,M IND 6249,1.85%
rptDetailedResults - 58 of  95,165,""


R,ajasthan,""
4 . KAMAL SINGH,M IND 5552,1.64%
5 . SHIV CHARAN,M IND 2606,0.77%
ELECTORS : 570873 VOTERS  : 346258,POLL PERCENTAGE  : 60.65%  VALID VOTES ,: 337954
Constituency  : 9 . HINDAUN (SC),"",""
1 . JAGANNATH PRASAD,M INC 188273,70.30%
2 . SHYAM SUNDER,M SSP 56774,21.20%
3 . RAM SINGH,M IND 10245,3.83%
4 . PANNOD,M IND 5706,2.13%
5 . PYAREY,M IND 3650,1.36%
6 . ARJUN LAL,M IND 3169,1.18%
ELECTORS : 590800 VOTERS  : 274855,POLL PERCENTAGE  : 46.52%  VALID VOTES ,: 267817
Constituency  : 10 . SAWAI MADHOPUR (ST),"",""
1 . CHHUTTA LAL,M INC 129019,50.50%
2 . MEETHA LAL MEENA,M SWA 111253,43.55%
3 . BATTU LAL,M BKD 15197,5.95%
ELECTORS : 586221 VOTERS  : 264720,POLL PERCENTAGE  : 45.16%  VALID VOTES ,: 255469
Constituency  : 11 . AJMER,"",""
1 . BASHWESHWAR NATH BHARGAVA,M INC 166940,63.54%
2 . MUKUT BEHARILAL,M NCO 80033,30.46%
3 . CHHOGSINGH,M IND 8854,3.37%
4 . MUSHRILAL,M IND 4019,1.53%
5 . PT. KANAHIYALAL AZAD,M IND 2899,1.10%
ELECTORS : 523158 VOTERS  : 271172,POLL PERCENTAGE  : 51.83%  VALID VOTES ,: 262745
Constituency  : 12 . TONK (SC),"",""
1 . RAM KANWAR,M SWA 116230,47.87%
2 . NARAIN PRAKASH,M INC 114395,47.12%
3 . RAM NATH,M IND 5357,2.21%
4 . NATHOO,M BKD 4096,1.69%
5 . SURAJ MAL,M IND 2717,1.12%
ELECTORS : 521806 VOTERS  : 250347,POLL PERCENTAGE  : 47.98%  VALID VOTES ,: 242795
Constituency  : 13 . KOTA (SC),"",""
1 . ONKAR LAL,M BJS 156135,54.88%
2 . DHANNA LAL,M INC 122884,43.19%
3 . SHANKER LAL,M IND 5504,1.93%
ELECTORS : 560904 VOTERS  : 294344,POLL PERCENTAGE  : 52.48%  VALID VOTES ,: 284523
Constituency  : 14 . JHALAWAR,"",""
1 . BRIJ RAJ SINGH,M BJS 186694,66.10%
2 . NATHU LAL JAIN,M INC 95749,33.90%
ELECTORS : 508045 VOTERS  : 297520,POLL PERCENTAGE  : 58.56%  VALID VOTES ,: 282443
Constituency  : 15 . BANSWARA (ST),"",""
rptDetailedResults - 59 of  95,166,""


R,ajasthan,""
1 . HIRALAL,M INC 118643,42.11%
2 . PRABHULAL,M SSP 117499,41.70%
3 . UDAILAL,M IND 29482,10.46%
4 . BHOOJI BHAI,M NCO 16154,5.73%
ELECTORS : 523521 VOTERS  : 297854,POLL PERCENTAGE  : 56.89%  VALID VOTES ,: 281778
Constituency  : 16 . UDAIPUR (ST),"",""
1 . LALIYA,M SWA 137968,50.62%
2 . DHULESHWAR,M INC 134564,49.38%
ELECTORS : 567608 VOTERS  : 283757,POLL PERCENTAGE  : 49.99%  VALID VOTES ,: 272532
Constituency  : 17 . CHITTORGARH,"",""
1 . JHUNJHUNWALA BISHWANATH,M BJS 128217,50.23%
2 . BHANWARLAL JHANWAR,M INC 109245,42.80%
3 . CHOTHMAL BAPANA,M IND 11241,4.40%
4 . ONKARLAL BOHARA,M IND 6548,2.57%
ELECTORS : 543641 VOTERS  : 264399,POLL PERCENTAGE  : 48.63%  VALID VOTES ,: 255251
Constituency  : 18 . BHILWARA,"",""
1 . HAMENDRA SINGH,M BJS 142824,48.79%
2 . RAMESH CHANDRA,M INC 123365,42.14%
3 . GOVINDLAL,M IND 8960,3.06%
4 . BHAUWARILAL,M IND 8090,2.76%
5 . GANESH LAL,M IND 4761,1.63%
6 . MOOL CHANDRA G. SHARMA,M BKD 4728,1.62%
ELECTORS : 560991 VOTERS  : 303352,POLL PERCENTAGE  : 54.07%  VALID VOTES ,: 292728
Constituency  : 19 . PALI,"",""
1 . MOOL CHAND DAGA,M INC 162536,54.45%
2 . MADHO SINGH,M IND 123876,41.50%
3 . MONOHAR CHHAJER,M BKD 6551,2.19%
4 . SHANTI LAL,M IND 4087,1.37%
5 . SOM CHAND SINGHVI,M IND 1435,0.48%
ELECTORS : 591836 VOTERS  : 311278,POLL PERCENTAGE  : 52.60%  VALID VOTES ,: 298485
Constituency  : 20 . JALORE,"",""
1 . NARENDRA KUMAR SANGHI,M INC 138728,54.86%
2 . DEOKI NANDAN PATODIA,M SWA 97711,38.64%
3 . KHEEV SINGH,M IND 8419,3.33%
4 . KHEEME KHAN,M IND 4528,1.79%
5 . VARDA RAM,M IND 3501,1.38%
ELECTORS : 569889 VOTERS  : 269275,POLL PERCENTAGE  : 47.25%  VALID VOTES ,: 252887
Constituency  : 21 . BARMER,"",""
1 . AMRIT NAHATA,M INC 166605,56.34%
2 . BHAIRON SINGH SHEKHAWAT,M BJS 116032,39.24%
3 . JAHOOR AHMAD,M NCO 6829,2.31%
rptDetailedResults - 60 of  95,167,""


R,ajasthan,""
4 . HAKIKATULLA KHAN,M IND 3352,1.13%
5 . HARI RAM,M IND 2909,0.98%
ELECTORS : 568740 VOTERS  : 306722,POLL PERCENTAGE  : 53.93%  VALID VOTES ,: 295727
Constituency  : 22 . JODHPUR,"",""
1 . KRISHNA KUMARI,M IND 186746,51.22%
2 . ANAND SINGH KACHHAWA,M INC 165249,45.33%
3 . GORDHAN,M IND 6406,1.76%
4 . MAHARAJ KUMAR CHAND,M IND 4364,1.20%
5 . CHHAGANLAL,M IND 1802,0.49%
ELECTORS : 597682 VOTERS  : 373589,POLL PERCENTAGE  : 62.51%  VALID VOTES ,: 364567
Constituency  : 23 . NAGAUR,"",""
1 . NATHOO RAM,M INC 244913,60.48%
2 . NAND KUMAR,M SWA 144018,35.57%
3 . BUDHA,M IND 7539,1.86%
4 . JUGAL KISHORE,M IND 4874,1.20%
5 . GULAB CHAND,M IND 1823,0.45%
6 . MOHAMMAD ALI,M IND 916,0.23%
7 . AHSHAN ALI,M IND 844,0.21%
ELECTORS : 622941 VOTERS  : 417256,POLL PERCENTAGE  : 66.98%  VALID VOTES ,: 404927
Ta,mil Nadu,""
Constituency  : 1 . MADRAS NORTH,"",""
1 . K. MANOHARAN,M DMK 245401,55.03%
2 . S. G. VINAYAGAMOORTHY,M NCO 193807,43.46%
3 . ZAINUDDIN,M IND 3452,0.77%
4 . VIRANDRA NATH BAJPAI,M IND 3294,0.74%
ELECTORS : 691938 VOTERS  : 457154,POLL PERCENTAGE  : 66.07%  VALID VOTES ,: 445954
Constituency  : 2 . MADRAS SOUTH,"",""
1 . MURASOLI NARAN,M DMK 253626,52.09%
2 . NARA SIMHAN,M SWA 233285,47.91%
ELECTORS : 741660 VOTERS  : 499274,POLL PERCENTAGE  : 67.32%  VALID VOTES ,: 486911
Constituency  : 3 . SRIPERUMBUDUR (SC),"",""
1 . T. S. LATCHUMANAN,M DMK 300663,59.98%
2 . P. KAKKAN,M NCO 200617,40.02%
ELECTORS : 730302 VOTERS  : 514879,POLL PERCENTAGE  : 70.50%  VALID VOTES ,: 501280
Constituency  : 4 . CHINGLEPUT,"",""
1 . C. CHITTIBABU,M DMK 251687,60.02%
2 . P. M. MUTHUKUMARAPPA,M NCO 132931,31.70%
3 . S. BALAKRISHNAN,M IND 26291,6.27%
4 . R. NATESA GOUNDES,M IND 8453,2.02%
ELECTORS : 580796 VOTERS  : 433934,POLL PERCENTAGE  : 74.71%  VALID VOTES ,: 419362
rptDetailedResults - 61 of  95,168,""


Ta,mil Nadu,""
Constituency  : 5 . TIRUTTANI,"",""
1 . O. V. ALAGESA MUDALIAR,M INC 241418,60.55%
2 . P. RAMACHANDRAN,M NCO 157313,39.45%
ELECTORS : 565715 VOTERS  : 420590,POLL PERCENTAGE  : 74.35%  VALID VOTES ,: 398731
Constituency  : 6 . VELLORE (SC),"",""
1 . R. P. ULAGANAMBI,M DMK 221512,57.13%
2 . T. MANAVALAN,M NCO 136191,35.12%
3 . GOPAL,M IND 30039,7.75%
ELECTORS : 559646 VOTERS  : 400538,POLL PERCENTAGE  : 71.57%  VALID VOTES ,: 387742
Constituency  : 7 . TIRUPPATTUR,"",""
1 . C. K. CHINNARAJI GOUNDER,M DMK 207562,57.65%
2 . N. PARTHASARATHY,M SWA 152499,42.35%
ELECTORS : 516063 VOTERS  : 375354,POLL PERCENTAGE  : 72.73%  VALID VOTES ,: 360061
Constituency  : 8 . WANDIWASH,"",""
1 . G. VISWANATHAN,M DMK 230003,57.49%
2 . A. KRISHNASWAMY,M NCO 142048,35.51%
3 . MANIAZHILAN,M IND 25114,6.28%
4 . J. P. GANESA MUDALIAR,M IND 2897,0.72%
ELECTORS : 539245 VOTERS  : 411640,POLL PERCENTAGE  : 76.34%  VALID VOTES ,: 400062
Constituency  : 9 . TINDIVANAM,"",""
1 . M .R. LAKSHMINARAYANAN,M INC 212309,55.92%
2 . M. P. RADHAKRISHNAN,M SWA 150834,39.73%
3 . R. K. ANNASAMY,M IND 16542,4.36%
ELECTORS : 574806 VOTERS  : 412411,POLL PERCENTAGE  : 71.75%  VALID VOTES ,: 379685
Constituency  : 10 . CUDDALORE,"",""
1 . S. RADHAKRISHNAN,M INC 229934,54.31%
2 . R. MUTHUKUMARAN,M NCO 193447,45.69%
ELECTORS : 591447 VOTERS  : 442672,POLL PERCENTAGE  : 74.85%  VALID VOTES ,: 423381
Constituency  : 11 . CHIDAMBARAM (SC),"",""
1 . V. MAYAVAN,M DMK 203059,51.09%
2 . L. ELAYAPERUMAL,M NCO 180661,45.46%
3 . A. GAVARNAR,M IND 13698,3.45%
ELECTORS : 554449 VOTERS  : 410311,POLL PERCENTAGE  : 74.00%  VALID VOTES ,: 397418
Constituency  : 12 . KALLAKURICHI,"",""
1 . M. DEVEKAN,M DMK 207721,52.79%
2 . K. VEERASAMY,M NCO 185745,47.21%
ELECTORS : 558064 VOTERS  : 404015,POLL PERCENTAGE  : 72.40%  VALID VOTES ,: 393466
Constituency  : 13 . KRISHNAGIRI,"",""
rptDetailedResults - 62 of  95,169,""


Ta,mil Nadu,""
1 . T. THIRTHAGIRI GOUNDER,M INC 186114,55.18%
2 . T. M. THIRUPATHY,M SWA 151194,44.82%
ELECTORS : 549124 VOTERS  : 356423,POLL PERCENTAGE  : 64.91%  VALID VOTES ,: 337308
Constituency  : 14 . SALEM,"",""
1 . E. R. KRISHNAN,M DMK 230736,55.87%
2 . M. P. SUBRAMANYAM,M NCO 175940,42.60%
3 . K. N. LAKSHMANAN,M BJS 3944,0.96%
4 . T. V. ANGANNA CHETTIAR,M IND 2339,0.57%
ELECTORS : 596531 VOTERS  : 422782,POLL PERCENTAGE  : 70.87%  VALID VOTES ,: 412959
Constituency  : 15 . METTUR,"",""
1 . G. BHUVARAHAN,M INC 201744,59.80%
2 . K. RAMAMURTHY,M NCO 135604,40.20%
ELECTORS : 593427 VOTERS  : 351437,POLL PERCENTAGE  : 59.22%  VALID VOTES ,: 337348
Constituency  : 16 . TIRUCHENGODE,"",""
1 . M. MUTHUSAMI,M DMK 238746,55.83%
2 . T. M. KALIYANNAN,M NCO 178699,41.79%
3 . C. SEERANGAN,M IND 10201,2.39%
ELECTORS : 637099 VOTERS  : 437815,POLL PERCENTAGE  : 68.72%  VALID VOTES ,: 427646
Constituency  : 17 . NILGIRIS,"",""
1 . J. MATHA GOWDER,M DMK 215654,58.25%
2 . AKKAMMA DEVI,M NCO 154560,41.75%
ELECTORS : 553870 VOTERS  : 385628,POLL PERCENTAGE  : 69.62%  VALID VOTES ,: 370214
Constituency  : 18 . COIMBATORE,"",""
1 . K. BALATHANDAYUTHAM,M CPI 214824,53.05%
2 . RAMASWAMY,M NCO 137771,34.02%
3 . K. BAMANI,M CPM 52388,12.94%
ELECTORS : 631568 VOTERS  : 426188,POLL PERCENTAGE  : 67.48%  VALID VOTES ,: 404983
Constituency  : 19 . POLLACHI,"",""
1 . NARAYANAN,M DMK 267811,64.66%
2 . K. R. NALLASIVAM,M SSP 141605,34.19%
3 . K. N. LINGASAMI GOUNDER,M IND 4799,1.16%
ELECTORS : 604191 VOTERS  : 431388,POLL PERCENTAGE  : 71.40%  VALID VOTES ,: 414215
Constituency  : 20 . DHARAPURAM (SC),"",""
1 . C. T. DHANDAPANI,M DMK 260113,64.38%
2 . K. PARAMALAI,M NCO 143927,35.62%
ELECTORS : 606592 VOTERS  : 416568,POLL PERCENTAGE  : 68.67%  VALID VOTES ,: 404040
Constituency  : 21 . GOBICHETTIPALAYAM,"",""
1 . P. A. SAMINATHAN,M DMK 219662,57.98%
2 . E. V. K. SAMPATH,M NCO 159170,42.02%
rptDetailedResults - 63 of  95,170,""


Ta,mil Nadu,""
ELECTORS : 565827 VOTERS  : 389907,POLL PERCENTAGE  : 68.91%  VALID VOTES ,: 378832
Constituency  : 22 . PERIAKULAM,"",""
1 . S. M. MOHAMMED SHERIFF,M IND 175940,45.29%
2 . AJMALKHAN,M SWA 134015,34.50%
3 . H. MUTHAIH,M IND 45066,11.60%
4 . S. ALAGARSAMY CHETIAR,M IND 27371,7.05%
5 . K. SURVLIVELU,M IND 6108,1.57%
ELECTORS : 589743 VOTERS  : 418710,POLL PERCENTAGE  : 71.00%  VALID VOTES ,: 388500
Constituency  : 23 . DINDIGUL,"",""
1 . M. RAJANGAM,M DMK 248638,59.88%
2 . K. CHEMACHAMY,M SWA 151003,36.36%
3 . K. P. KUPPUSAMY MOOPANAR,M IND 15610,3.76%
ELECTORS : 619290 VOTERS  : 439408,POLL PERCENTAGE  : 70.95%  VALID VOTES ,: 415251
Constituency  : 24 . MADURAI,"",""
1 . R. V. SWAMINATHAN,M INC 227060,51.04%
2 . S. CHINNA KARUPPA THEVAR,M NCO 154701,34.77%
3 . P.RAMAMURTI,M CPM 60935,13.70%
4 . A. SIRPADA RAO,M IND 2200,0.49%
ELECTORS : 657203 VOTERS  : 468822,POLL PERCENTAGE  : 71.34%  VALID VOTES ,: 444896
Constituency  : 25 . KARUR,"",""
1 . GOPAL,M INC 238315,59.09%
2 . V. RAMANATHAN,M NCO 165022,40.91%
ELECTORS : 593409 VOTERS  : 422396,POLL PERCENTAGE  : 71.18%  VALID VOTES ,: 403337
Constituency  : 26 . TIRUCHIRAPPALLI,"",""
1 . M. KALYANASUNDARAM,M CPI 217677,49.34%
2 . S. P. THANGAVELU,M NCO 197127,44.69%
3 . K. ANANDA NAMBIAR,M CPM 26339,5.97%
ELECTORS : 621540 VOTERS  : 457136,POLL PERCENTAGE  : 73.55%  VALID VOTES ,: 441143
Constituency  : 27 . PERAMBALUR (SC),"",""
1 . A. DURAIRASU,M DMK 258724,56.75%
2 . M. AYYAKUNNU,M NCO 197155,43.25%
ELECTORS : 590866 VOTERS  : 468629,POLL PERCENTAGE  : 79.31%  VALID VOTES ,: 455879
Constituency  : 28 . PUDUKKOTTAI,"",""
1 . K. VEERIAH,M DMK 251861,55.31%
2 . R. VIJAYA REGHUNATHA THONDAIMAN,M NCO 203466,44.69%
ELECTORS : 604445 VOTERS  : 467404,POLL PERCENTAGE  : 77.33%  VALID VOTES ,: 455327
Constituency  : 29 . KUMBAKONAM,"",""
1 . ERA SEZHIYAN,M DMK 242547,54.34%
2 . C. R. RAMASAMY,M NCO 203794,45.66%
rptDetailedResults - 64 of  95,171,""


Ta,mil Nadu,""
ELECTORS : 572159 VOTERS  : 457883,POLL PERCENTAGE  : 80.03%  VALID VOTES ,: 446341
Constituency  : 30 . MAYURAM (SC),"",""
1 . K. SUBRAVELU,M DMK 207304,53.84%
2 . K. RAJANGAM,M NCO 140931,36.60%
3 . P. S. DHANUSHKODI,M CPM 36829,9.56%
ELECTORS : 503830 VOTERS  : 399879,POLL PERCENTAGE  : 79.37%  VALID VOTES ,: 385064
Constituency  : 31 . NAGAPATTINAM,"",""
1 . M. KATHAMUTHU,M CPI 219684,54.95%
2 . V. SABASIVAM,M NCO 131957,33.00%
3 . G. BHARATHIMOHAN,M CPM 48171,12.05%
ELECTORS : 517251 VOTERS  : 416846,POLL PERCENTAGE  : 80.59%  VALID VOTES ,: 399812
Constituency  : 32 . THANJAVUR,"",""
1 . S. D. SOMASUNDARAM,M DMK 268980,57.31%
2 . R. KRISHNASAMY GOPALAR,M NCO 168972,36.00%
3 . K. M. VEERAMUTHU,M IND 25425,5.42%
4 . M. SELVAM CHETTIAR,M IND 6002,1.28%
ELECTORS : 596459 VOTERS  : 485480,POLL PERCENTAGE  : 81.39%  VALID VOTES ,: 469379
Constituency  : 33 . SIVAGANGA,"",""
1 . THA KIRUTTINAN,M DMK 273194,61.21%
2 . KANNAPPA VALLIAPPAN,M NCO 173106,38.79%
ELECTORS : 614497 VOTERS  : 456191,POLL PERCENTAGE  : 74.24%  VALID VOTES ,: 446300
Constituency  : 34 . RAMANATHAPURAM,"",""
1 . P. K. MOOKKIAH THEVAR,M FBL 208431,58.16%
2 . S. BALAKRISHNAN,M NCO 139276,38.87%
3 . T. DURAIRAJ THEVAR SADHU,M IND 10641,2.97%
ELECTORS : 570111 VOTERS  : 371556,POLL PERCENTAGE  : 65.17%  VALID VOTES ,: 358348
Constituency  : 35 . SIVAKASI,"",""
1 . V. JEYALAKSHMI,M INC 235491,59.67%
2 . R. GOPALAKRISHNAN,M SWA 149829,37.96%
3 . S. P. MUTHURAMANUJA THEVAR,M IND 5233,1.33%
4 . P. S. REDDY,M IND 4126,1.05%
ELECTORS : 573405 VOTERS  : 415649,POLL PERCENTAGE  : 72.49%  VALID VOTES ,: 394679
Constituency  : 36 . TIRUNELVELI,"",""
"1 . S. A, MURUGANANTHAM",M CPI 214214,56.26%
2 . S. PALANISWAMINATHAN,M SWA 154277,40.52%
3 . H. SOMASUNDARAM,M IND 12287,3.23%
ELECTORS : 584445 VOTERS  : 400324,POLL PERCENTAGE  : 68.50%  VALID VOTES ,: 380778
Constituency  : 37 . TENKASI (SC),"",""
1 . A. M. CNELLACHAMI,M INC 223182,55.48%
rptDetailedResults - 65 of  95,172,""


Ta,mil Nadu,""
2 . R. S. ARUMUGAM,M NCO 154272,38.35%
3 . K. SUBBIAH,M IND 24822,6.17%
ELECTORS : 571197 VOTERS  : 416501,POLL PERCENTAGE  : 72.92%  VALID VOTES ,: 402276
Constituency  : 38 . TIRUCHENDUR,"",""
1 . M. S. SIVASAMY,M DMK 202783,49.29%
2 . M. MATHIAS,M SWA 202757,49.29%
3 . A. PONNIAH,M IND 5845,1.42%
ELECTORS : 589553 VOTERS  : 425649,POLL PERCENTAGE  : 72.20%  VALID VOTES ,: 411385
Constituency  : 39 . NAGERCOIL,"",""
1 . K. KAMARAJ NADAR,M NCO 215324,58.37%
2 . M. C. BALAN,M DMK 114771,31.11%
3 . P. SAMUEL,M CPM 36171,9.80%
4 . P. YONAS,M IND 2653,0.72%
ELECTORS : 553220 VOTERS  : 376278,POLL PERCENTAGE  : 68.02%  VALID VOTES ,: 368919
Utta,r Pradesh,""
Constituency  : 1 . TEHRI GARWAL,"",""
1 . PARIPOORNANAND PALMULE,M INC 79820,55.74%
2 . MANABENDRA SHAH,M IND 31585,22.06%
3 . VIDYA SAGAR,M CPI 22258,15.54%
4 . PRITHVI SINGH,M IND 4730,3.30%
5 . SHER SINGH,M IND 3539,2.47%
6 . GUNANAND,M IND 1270,0.89%
ELECTORS : 503143 VOTERS  : 148318,POLL PERCENTAGE  : 29.48%  VALID VOTES ,: 143202
Constituency  : 2 . GARHWAL,"",""
1 . PRATAP SINGH,M INC 110971,79.24%
2 . MEHARWAN SINGH,M NCO 20747,14.81%
3 . TUNGAL SINGH,M IND 8331,5.95%
ELECTORS : 456149 VOTERS  : 145398,POLL PERCENTAGE  : 31.88%  VALID VOTES ,: 140049
Constituency  : 3 . ALMORA,"",""
1 . NARENDRA SINGH,M INC 89751,67.12%
2 . SHOBHAN SINGH JINA,M BJS 35330,26.42%
3 . MADAN LAL,M IND 8638,6.46%
ELECTORS : 483252 VOTERS  : 139400,POLL PERCENTAGE  : 28.85%  VALID VOTES ,: 133719
Constituency  : 4 . NAINITAL,"",""
1 . KRISHAN CHANDRA PANT,M INC 159937,69.10%
2 . DAYA KISHAN,M NCO 59940,25.90%
3 . JAN PRIYA GAUTAM,M IND 5569,2.41%
4 . NAEROOM BEGUM,M IND 3975,1.72%
5 . A. RAUF,M IND 2021,0.87%
ELECTORS : 510436 VOTERS  : 237730,POLL PERCENTAGE  : 46.57%  VALID VOTES ,: 231442
rptDetailedResults - 66 of  95,173,""


Utta,r Pradesh,""
Constituency  : 5 . BIJNOR (SC),"",""
1 . SWAMI RAMANAND SHASTRI,M INC 144728,66.60%
2 . MAHI LAL,M BKD 40900,18.82%
3 . PARWATI CHAUDHARY,M NCO 25548,11.76%
4 . MANGOO SINGH,M SWA 6143,2.83%
ELECTORS : 518152 VOTERS  : 223152,POLL PERCENTAGE  : 43.07%  VALID VOTES ,: 217319
Constituency  : 6 . AMROHA,"",""
1 . ISHAQUE SAMBHALI,M CPI 92580,34.50%
2 . CHANDRA PAL SINGH,M IND 61538,22.94%
3 . RAMA SHANKER KAUSHIK,M SSP 51821,19.31%
4 . RAM PRASAD SINGH,M KMP 18814,7.01%
5 . MAHMOOD HASAN KHAN,M MUM 18154,6.77%
6 . DAYA RAM SINGH,M IND 12991,4.84%
7 . MAHENDRA PAL,M IND 10168,3.79%
8 . B. B. S. JETLY,M IND 2246,0.84%
ELECTORS : 536743 VOTERS  : 276017,POLL PERCENTAGE  : 51.42%  VALID VOTES ,: 268312
Constituency  : 7 . MORADABAD,"",""
1 . VIRENDRA AGARWAL,M BJS 83077,34.92%
2 . SHAMIM AHMAD,M IND 61649,25.91%
3 . DEVENDRA NARAIN SINHA,M IND 25731,10.81%
4 . KHAMANI SINGH,M BKD 18392,7.73%
5 . BHONDA,M IND 13922,5.85%
6 . RIASAT HUSAIN,M PSP 9066,3.81%
7 . ZULFIQAR-ULLA,M MUM 7880,3.31%
8 . GOPI NATH,M IND 5644,2.37%
9 . KHALIQ AHMAD,M IND 5469,2.30%
10 . GURBACHAN SINGH,M IND 2916,1.23%
11 . FEROZ BEGUM,M IND 1798,0.76%
12 . KRISHNA KANT GUPTA,M IND 1694,0.71%
13 . P. L. TRIKHA,M IND 699,0.29%
ELECTORS : 524864 VOTERS  : 244812,POLL PERCENTAGE  : 46.64%  VALID VOTES ,: 237937
Constituency  : 8 . RAMPUR,"",""
1 . ZULFIQUAR ALI KHAN,M INC 198323,56.69%
2 . KRISHNA MURARI,M BJS 133983,38.30%
3 . TIKA RAM,M IND 5833,1.67%
4 . SIPAHI LAL,M IND 4142,1.18%
5 . BACHHAN KHAN,M IND 3364,0.96%
6 . RAMESH CHANDRA,M IND 2122,0.61%
7 . UMEDI SINGH,M IND 2067,0.59%
ELECTORS : 552912 VOTERS  : 359825,POLL PERCENTAGE  : 65.08%  VALID VOTES ,: 349834
Constituency  : 9 . BUDAUN,"",""
1 . KARAN SINGH YADAV,M INC 90504,34.19%
rptDetailedResults - 67 of  95,174,""


Utta,r Pradesh,""
2 . ONKAR SINGH,M BJS 69367,26.21%
3 . JUGAL KISHORE,M BKD 68654,25.94%
4 . MIR MAZHAR ALI,M NCO 17033,6.44%
5 . BABU RAM,M IND 9398,3.55%
6 . NASEER UDDIN,M IND 7336,2.77%
7 . HIKMAT ULLAH,M IND 2388,0.90%
ELECTORS : 540654 VOTERS  : 271265,POLL PERCENTAGE  : 50.17%  VALID VOTES ,: 264680
Constituency  : 10 . AONLA,"",""
