ANDHRA PRADESH,"","","","",""
6 . ASHUTOSH DAS,M 42,SC IND,1672,1,1673
7 . KANTIMOY DEB,M 55,GEN IND,1530,0,1530
8 . KSHITINDRA SARKAR,M 35,SC IND,1434,0,1434
10 . MANORANJAN DAS,M 47,SC IND,1419,0,1419
"",TOTAL:,"",607884,349,608233


ASSAM,"","","","",""
Constituency  : 3 . AUTONOMOUS DISTRIC,T (ST),"","","",""
2 . BIREN SINGH ENGTI,M 62,ST INC,125872,65,125937
5 . ELWIN TERON,M 47,ST ASDC,101751,57,101808
1 . DR. JAYANTA RONGPI,M 49,ST CPI(ML)(L),74365,34,74399
3 . RATAN TERON,M 45,ST BJP,57445,139,57584
8 . SANMONI KEMPRAI,M 35,ST IND,26652,61,26713
7 . CHEMBER G. MOMIN,M 39,ST IND,8002,1,8003
4 . SAILENDRA HASNU,M 50,ST AGP,3746,9,3755
6 . HARSING TERON,M 63,ST SAP,3177,1,3178
"",TOTAL:,"",401010,367,401377
Constituency  : 4 . DHUBRI,"","","","",""
1 . ANWAR HUSSAIN,M 58,GEN INC,376543,45,376588
2 . AFZALUR RAHMAN,M 59,GEN AGP,259934,32,259966
3 . JABEEN BORBHUYAN,F 45,GEN BJP,90196,19,90215
7 . DR. MOTIUR RAHMAN MONDAL,M 54,GEN IND,47214,16,47230
10 . LISTI RABHA,M 58,ST IND,23828,7,23835
6 . DR. JOYASREE GOSWAMI MAHANTA,F 43,GEN IND,22308,3,22311
11 . SHAJAHAN SHEIKH,M 34,GEN IND,15094,0,15094
9 . RADHABALLAV ADHIKARY,M 63,GEN IND,12570,2,12572
8 . MINHAR ALI MANDAL,M 56,GEN IND,7558,4,7562
5 . GANDHI NATH,M 32,GEN IND,4685,1,4686
4 . MOHOR UDDIN MONDAL,M 35,GEN MUL,3533,0,3533
"",TOTAL:,"",863463,129,863592
Constituency  : 5 . KOKRAJHAR (ST),"","","","",""
4 . SANSUMA KHUNGGUR BWISWMUTHIARY,M 42,ST IND,689597,23,689620
3 . SABDA RAM RABHA,M 34,ST IND,205474,17,205491
1 . DERHAGRA MOCHAHARY,M 51,ST INC,61398,27,61425
2 . RAJENDRA MUSHAHARY,M 48,ST IND,10446,5,10451
"",TOTAL:,"",966915,72,966987
Constituency  : 6 . BARPETA,"","","","",""
2 . A. F. GOLAM OSMANI,M 73,GEN INC,266960,12,266972
1 . KUMAR DEEPAK DAS,M 49,GEN AGP,198835,12,198847
4 . RANJIT THAKURIA,M 47,GEN BJP,111028,30,111058
9 . DR. TARA PRASAD DAS,M 53,GEN IND,72576,7,72583
5 . ABDUS SAMAD AHMED,M 35,GEN UMFA,53070,2,53072
3 . MANORANJAN TALUKDAR,M 47,GEN CPM,48605,2,48607
6 . ABDUS  SALAM,M 39,GEN LJNSP,5583,0,5583
7 . SYED NURUR ROHMAN,M 60,GEN SP,3019,2,3021
8 . JILANE HOQUE LASKAR,M 39,GEN IND,2938,0,2938
"",TOTAL:,"",762614,67,762681


ASSAM,"","","","",""
Constituency  : 7 . GAUHATI,"","","","",""
1 . KIRIP CHALIHA,M 49,GEN INC,353232,18,353250
2 . BHUPEN HAZARIKA,M 78,SC BJP,292051,48,292099
3 . BHRIGU KUMAR PHUKAN,M 47,GEN AGP,180847,9,180856
4 . DEVEN DUTTA,M 60,GEN TNGP,14932,1,14933
11 . RAJAT CHANDRA RABHA,M 44,ST IND,14488,1,14489
12 . SUMITRA DAS,F 35,GEN IND,11240,0,11240
8 . KAZI NEKIB AHMED,M 46,GEN IND,3089,0,3089
9 . DHWAJEN BRAHMA,M 61,ST IND,2586,0,2586
10 . BHABANI BORO,F 32,ST IND,2553,1,2554
6 . BHUBANESWAR BARMAN,M 80,GEN SP,2465,1,2466
5 . NIPON DHOLUA,M 33,SC SAP,2299,0,2299
7 . UMESH CHANDRA DAS,M 67,SC IND,1914,0,1914
"",TOTAL:,"",881696,79,881775
Constituency  : 8 . MANGALDOI,"","","","",""
2 . NARAYAN CHANDRA BORKATAKY,M 61,GEN BJP,345789,74,345863
3 . MADHAB RAJBANGSHI,M 57,GEN INC,315927,70,315997
1 . APURBA BHATTACHARJEE,M 40,GEN AGP,146054,44,146098
7 . BHUPENDRA NATH KAKATI,M 57,GEN IND,15046,0,15046
4 . SHAHEDA BEGUM,F 40,GEN SAP,10860,3,10863
5 . AROON BARUAH,M 55,GEN IND,8206,3,8209
6 . TRIDIP PATI SINGHA,M 37,GEN IND,6859,3,6862
"",TOTAL:,"",848741,197,848938
Constituency  : 9 . TEZPUR,"","","","",""
3 . MONI KUMAR SUBBA,M 54,GEN INC,289759,88,289847
2 . PADMA HAZARIKA,M 41,GEN AGP,219290,112,219402
1 . GHISA LAL AGARWALLA,M 63,GEN BJP,164612,50,164662
4 . RUBUL SARMA,M 49,GEN CPI(ML)(L),24593,2,24595
5 . DIPEN TANTI,M 45,GEN IND,21252,10,21262
"",TOTAL:,"",719506,262,719768
Constituency  : 10 . NOWGONG,"","","","",""
3 . RAJEN GOHAIN,M 51,GEN BJP,342594,110,342704
2 . BISNU PRASAD,M 60,GEN INC,311244,48,311292
1 . DHRUBA KUMAR SAIKIA,M 57,GEN AGP,104251,22,104273
6 . HAJI ABDUR ROUF,M 59,GEN UMFA,11585,0,11585
5 . BHUPEN CHANDRA MUDOI,M 50,GEN RPI,10598,1,10599
4 . BIREN CHANDRA DAS,M 48,GEN SAP,5613,3,5616
"",TOTAL:,"",785885,184,786069


ASSAM,"","","","",""
Constituency  : 11 . KALIABOR,"","","","",""
2 . DIP GOGOI,M 54,GEN INC,301831,62,301893
1 . KESHAB MAHANTA,M 43,GEN AGP,234623,72,234695
6 . RASHIDUL HAQUE,M 72,GEN JD(U),125958,8,125966
8 . JITEN GOGOI,M 41,GEN IND,30802,8,30810
11 . BINOD GOGOI,M 32,GEN IND,20280,0,20280
3 . ANIL CHOUDHURY,M 46,GEN LJNSP,18965,1,18966
10 . BIKASH TANTI,M 29,GEN IND,10012,0,10012
4 . ATAUR RAHMAN,M 55,GEN SAP,7591,1,7592
9 . JUREN RAJKHOWA,M 58,GEN IND,4947,0,4947
7 . JITU SARMAH,M 36,GEN IND,4141,0,4141
5 . DIMBESWAR BORA,M 49,GEN SP,3781,0,3781
"",TOTAL:,"",762931,152,763083
Constituency  : 12 . JORHAT,"","","","",""
4 . BIJOY KRISHNA HANDIQUE,M 69,GEN INC,223600,24,223624
3 . DRUPAD BORGOHAIN,M 63,GEN CPI,172293,39,172332
1 . DAYANANDA BORGOHAIN,M 54,GEN BJP,149782,38,149820
2 . DULAL CHANDRA BARUAH,M 69,GEN AGP,93322,31,93353
6 . RAJ KUMAR DOWARA,M 39,GEN RCPI(R),16691,0,16691
5 . JOYRAM MOUT,M 36,GEN SAP,11015,0,11015
"",TOTAL:,"",666703,132,666835
Constituency  : 13 . DIBRUGARH,"","","","",""
3 . SARBANANDA SONOWAL,M 42,ST AGP,220878,66,220944
1 . KAMAKHAYA TASA,M 29,GEN BJP,202361,29,202390
2 . PABAN SINGH GHATOWAR,M 57,GEN INC,170581,8,170589
7 . BADHRAM RAJGARH,M 65,GEN IND,15894,0,15894
4 . SUBHAS SEN,M 52,GEN CPI(ML)(L),9842,1,9843
6 . AMRIT BORGOHAIN,M 46,GEN IND,6250,1,6251
5 . TITUS BHENGRA,M 43,GEN SAP,5329,0,5329
"",TOTAL:,"",631135,105,631240
Constituency  : 14 . LAKHIMPUR,"","","","",""
1 . DR. ARUN KUMAR SARMAH,M 47,GEN AGP,300727,138,300865
3 . RANEE NARAH,F 43,GEN INC,272634,83,272717
2 . UDAY SHANKAR HAZARIKA,M 41,GEN BJP,169062,61,169123
11 . HEKJEL WOOD,M 47,GEN IND,19708,2,19710
5 . PUSPA GOGOI,M 57,GEN RSP,11738,19,11757
4 . PADMESWAR PHUKAN,M 46,GEN SAP,7888,0,7888
10 . RABIN DEKA,M 51,SC IND,4905,0,4905
9 . BIJU NARAH,M 31,ST IND,4456,0,4456
6 . SUNMONI DAS,M 34,SC LJNSP,2948,0,2948
8 . GHANASHYAM BHATTARAI,M 45,GEN IND,2885,1,2886
7 . ISAK KORKORIA,M 38,GEN IND,2765,0,2765
"",TOTAL:,"",799716,304,800020


BIHAR,"","","","",""
Constituency  : 1 . BAGAHA (SC),"","","","",""
1 . KAILASH BAITHA,M 55,SC JD(U),237988,1,237989
9 . HIRALAL RAM,M 56,SC LJNSP,172614,0,172614
2 . PURNAMASI RAM,M 51,SC BSP,88458,0,88458
4 . NANDJI RAM,M 32,SC CPI(ML)(L),23338,0,23338
5 . MAHENDRA BAITHA,M 75,SC SAP,12882,7,12889
11 . RISHIJEE JANAPREMI,M 47,SC IND,9737,0,9737
3 . TARKESHWAR PRASAD CHAURASIA,M 44,SC ABDBM,7696,0,7696
10 . ASESAR MANJHI,M 36,SC IND,7224,0,7224
8 . SOHAN RAM,M 60,SC JP,4613,0,4613
6 . SHAILENDRA PASWAN,M 32,SC AD,3514,0,3514
7 . SURENDRA KUMAR SWATANTRA,M 40,SC SP,2750,0,2750
"",TOTAL:,"",570814,8,570822
Constituency  : 2 . BETTIAH,"","","","",""
3 . RAGHUNATH JHA,M 66,GEN RJD,211585,5,211590
2 . MADAN PRASAD JAISWAL,M 66,GEN BJP,186894,25,186919
4 . RAMCHANDRA SAHANI,M 60,GEN CPI,47838,3,47841
14 . RAJAN TIWARI,M 31,GEN IND,32757,2,32759
1 . FAIYAZUL AZAM,M 67,GEN BSP,32289,0,32289
12 . PRAKASH JHA,M 50,GEN IND,25973,5,25978
5 . DHARMESH PRASAD VERMA,M 61,GEN SJP(R),7935,0,7935
7 . VIRENDRA PRASAD GUPTA,M 39,GEN CPI(ML)(L),6160,1,6161
8 . AKBAR HUSAIN,M 28,GEN IND,5714,0,5714
6 . NASIM AHMAD,M 63,GEN SP,4151,0,4151
13 . RAHMAT ALI,M 33,GEN IND,3537,0,3537
11 . NAFIS AHMAD,M 35,GEN IND,2059,0,2059
10 . DIWAKAR MANI TRIPATHI,M 31,GEN IND,1538,0,1538
9 . KRISHN NAND PRASAD,M 41,GEN IND,1438,0,1438
"",TOTAL:,"",569868,41,569909
Constituency  : 3 . MOTIHARI,"","","","",""
1 . AKHILES PRASAD SINGH,M 41,GEN RJD,348591,5,348596
3 . RADHA MOHAN SINGH,M 56,GEN BJP,251557,15,251572
2 . RAJA RAM SINGH,M 56,GEN BSP,55105,0,55105
4 . KRISHNA MOHAN DAS,M 57,GEN SHS,6195,0,6195
11 . SHEKHAR PRASAD JAISWAL,M 49,GEN IND,5671,0,5671
5 . KAMESHWAR PRASAD,M 29,GEN IND,3246,0,3246
10 . SHATRUGHAN TIWARI,M 39,GEN IND,2172,0,2172
9 . RAJU KUMAR GUPTA,M 33,GEN IND,2113,0,2113
7 . BHAGWAN LAL SAH,M 48,GEN IND,1634,0,1634
6 . KHALID MUSTAFA,M 39,GEN IND,1494,0,1494
8 . BHOLA SAH,M 36,GEN IND,1292,0,1292
"",TOTAL:,"",679070,20,679090


BIHAR,"","","","",""
Constituency  : 4 . GOPALGANJ,"","","","",""
1 . ANIRUDH PRASAD ALIAS SADHU YADAV,M 44,GEN RJD,336015,1,336016
3 . PRABHU DAYAL SINGH,M 54,GEN JD(U),143096,1,143097
8 . KALI PRASAD PANDAY,M 58,GEN IND,136423,1,136424
2 . CHHATHU SAH,M 71,GEN BSP,43425,0,43425
7 . RAM NARESH RAM,M 54,SC CPI(ML)(L),11023,0,11023
10 . SUSHMA DEVI,F 26,GEN IND,7562,1,7563
4 . PARAS NATH PATHAK,M 60,GEN SP,4694,0,4694
6 . MONIKA TIWARI,F 25,GEN BED,4312,0,4312
5 . PRAMOD KUMAR PATEL,M 58,GEN SAP,4293,1,4294
9 . DINA NATH MANJHI,M 29,SC IND,3644,0,3644
"",TOTAL:,"",694487,5,694492
Constituency  : 5 . SIWAN,"","","","",""
2 . MOHAMMAD SHAHABUDDIN,M 38,GEN RJD,317510,1,317511
1 . OM PRAKASH YADAV,M 44,GEN JD(U),213929,4,213933
4 . AMAR NATH YADAV,M 44,GEN CPI(ML)(L),72225,0,72225
5 . RAMPRIT GOD,M 62,GEN GGP,8999,0,8999
3 . SHANKAR PRASAD YADAV,M 56,GEN BSP,8043,0,8043
8 . PREM CHAND TIWARI,M 44,GEN IND,7542,0,7542
6 . ASHOK RAM,M 29,SC IND,6085,0,6085
7 . NASIR KHAN,M 52,GEN IND,3211,0,3211
"",TOTAL:,"",637544,5,637549
Constituency  : 6 . MAHARAJGANJ,"","","","",""
3 . PRABHUNATH SINGH,M 49,GEN JD(U),283463,43,283506
2 . JITENDRA SWAMI,M 44,GEN RJD,237038,3,237041
8 . DR. MAHACHANDRA PRASAD SINGH,M 55,GEN IND,99801,6,99807
1 . KANHAIYA YADAV,M 54,GEN BSP,12435,0,12435
4 . RAMBAHADUR SINGH,M 65,GEN SJP(R),9616,0,9616
11 . SURENDRA RAM,M 29,SC IND,6646,0,6646
5 . GIRJA DEVI,F 60,GEN IND,4679,1,4680
9 . VISHUNDEO RAM,M 49,SC IND,4284,0,4284
10 . SAWALIYA RAM,M 37,SC IND,2527,0,2527
6 . DINESH RAI,M 27,GEN IND,1948,0,1948
7 . BRAJESH SINGH,M 41,GEN IND,1944,0,1944
"",TOTAL:,"",664381,53,664434
Constituency  : 7 . CHAPRA,"","","","",""
3 . LALU PRASAD,M 55,GEN RJD,228862,20,228882
2 . RAJEEV PRATAP RUDY,M 42,GEN BJP,168410,49,168459
1 . ABHAY RAJ KISHOR RAI,M 52,GEN BSP,12322,0,12322
9 . BRAJESH KUMAR,M 37,GEN IND,10753,0,10753
4 . BACHCHU PRASAD,M 34,GEN SP,8909,1,8910
7 . NARENDRA KUMAR SINGH,M 42,GEN IND,5775,0,5775
8 . MANORANJAN KUMAR SRIVASTAVA,M 36,GEN IND,5264,0,5264
6 . KAMALA SARAN,M 59,GEN IND,3187,0,3187
5 . RAJESHWAR SINGH,M 34,GEN AD,2549,0,2549
"",TOTAL:,"",446031,70,446101


BIHAR,"","","","",""
Constituency  : 8 . HAJIPUR (SC),"","","","",""
5 . RAM VILAS PASWAN,M 57,SC LJNSP,477472,23,477495
2 . CHHEDI PASWAN,M 48,SC JD(U),239687,7,239694
1 . CHANDESHWAR DAS,M 56,SC BSP,16146,0,16146
6 . RAM SUNDAR DAS,M 67,SC SJP(R),14801,0,14801
8 . LALAN RAM,M 29,SC IND,8322,0,8322
4 . JITENDRA KUMAR,M 29,SC JP,8065,0,8065
7 . LAXMAN PASWAN,M 49,SC AD,4753,0,4753
3 . UTTAM CHOUDHARY UNNAT,M 25,SC JD(S),4319,2,4321
"",TOTAL:,"",773565,32,773597
Constituency  : 9 . VAISHALI,"","","","",""
2 . RAGHUBANSH PRASAD SINGH,M 57,GEN RJD,361469,34,361503
13 . VIJAY KUMAR SHUKLA,M 36,GEN IND,255559,9,255568
3 . DR. HARENDRA KUMAR,M 48,GEN JD(U),73259,28,73287
1 . JITENDER KUMAR SINGH,M 35,GEN BSP,14472,2,14474
16 . SHIVCHARAN RAM,M 31,SC IND,7930,0,7930
15 . SHIVCHANDAR SINGH,M 69,GEN IND,7762,0,7762
7 . ASHOK KUMAR SINGH,M 48,GEN IND,4082,0,4082
14 . SAMBHU PRASAD SINGH,M 58,GEN IND,3972,0,3972
6 . NITYA NAND SINGH,M 39,GEN SP,3925,0,3925
12 . RAM UDAR PRASAD THAKUR,M 50,GEN IND,3239,0,3239
4 . UPENDRA PD. SINGH,M 34,GEN AD,2832,0,2832
10 . PANNA LAL SAHANI,M 54,GEN IND,2814,2,2816
9 . UMESH SAHANI,M 51,GEN IND,2338,3,2341
8 . UPENDRA CHAUDHARY,M 36,SC IND,2217,0,2217
11 . BRAJ KISHORE SINGH,M 41,GEN IND,1573,0,1573
5 . JAINENDRA KUMAR,M 35,GEN JD(S),1238,0,1238
"",TOTAL:,"",748681,78,748759
Constituency  : 10 . MUZAFFARPUR,"","","","",""
1 . GEORGE FERNANDES,M 72,GEN JD(U),370014,113,370127
2 . BHAGWAN LAL SAHANI,M 57,GEN RJD,360429,5,360434
7 . MAHESHWAR PRASAD YADAV,M 56,GEN SP,14892,3,14895
14 . SHYAM KALYAN PASWAN,M 39,SC IND,7684,0,7684
6 . JITENDRA YADAV,M 31,GEN CPI(ML)(L),7027,0,7027
3 . RAMESHWAR RAI,M 62,GEN BSP,5823,1,5824
13 . SHIVNATH PRASAD GUPTA,M 37,GEN IND,3342,0,3342
8 . ANURODH PRAGAT,M 25,GEN IND,2707,0,2707
9 . DINESH PRASAD CHAUDHARY,M 36,SC IND,2638,0,2638
4 . ANANT PD. TULSYAN,M 65,GEN ABHM,2584,0,2584
5 . ARVIND CHOUDHARY,M 37,GEN RLSM,2476,0,2476
10 . DEVENDRA RAKESH,M 49,GEN IND,1711,0,1711
12 . BHIKHARI RAM,M 34,SC IND,1361,0,1361
11 . PARMANAND SINGH,M 33,GEN IND,1286,0,1286
"",TOTAL:,"",783974,122,784096


BIHAR,"","","","",""
Constituency  : 11 . SITAMARHI,"","","","",""
3 . SITARAM YADAV,M 56,GEN RJD,326156,9,326165
2 . NAVAL KISHORE RAI,M 46,GEN JD(U),228134,26,228160
5 . RAJNI RANJAN SAHU,M 66,GEN SP,87286,3,87289
4 . NAWAL KISHOR SAHI,M 58,GEN SAP,11392,19,11411
1 . NAJMUJJAMA,M 41,GEN BSP,10664,1,10665
12 . SITARAM RAI,M 39,GEN IND,7326,0,7326
13 . SONE LAL SAH,M 56,GEN IND,6249,2,6251
9 . MOHAMMAD SAGIR,M 66,GEN IND,3313,0,3313
6 . AWADH KISHORE YADAV,M 34,GEN IND,3029,0,3029
11 . RAMASHRAYA RAI,M 62,GEN IND,2352,0,2352
8 . KAMLA KANT MISHRA,M 62,GEN IND,1745,0,1745
7 . UTTAM LAL DAS,M 37,GEN IND,1649,0,1649
10 . RATNESHWAR MISHRA,M 36,GEN IND,1496,0,1496
"",TOTAL:,"",690791,60,690851
Constituency  : 12 . SHEOHAR,"","","","",""
3 . SITARAM SINGH,M 55,GEN RJD,303240,3,303243
1 . MOHAMMAD ANWARUL HAQ,M 55,GEN BJP,229353,7,229360
4 . ANAND MOHAN SINGH,M 44,GEN BPSP,86415,3,86418
2 . RAM EKBAL RAI,M 34,GEN BSP,27481,0,27481
7 . RAM SWARTH SAH,M 29,GEN IND,5342,1,5343
9 . SUNIL SINGH,M 39,GEN IND,5107,0,5107
5 . RAJENDRA SINGH VISMIL,M 59,GEN SP,3812,0,3812
6 . AJAY KUMAR PANDEY,M 33,GEN IND,2878,0,2878
8 . SITARAM SINGH,M 40,GEN IND,2756,0,2756
"",TOTAL:,"",666384,14,666398
Constituency  : 13 . MADHUBANI,"","","","",""
3 . DR. SHAKEEL AHMAD,M 47,GEN INC,328182,0,328182
4 . HUKUM DEO NARAYAN YADAV,M 66,GEN BJP,241093,10,241103
1 . CHATURANAN MISHRA,M 79,GEN CPI,92168,0,92168
7 . RAM CHANDRA YADAV,M 60,GEN KSVP,6948,0,6948
5 . AJAY KUMAR PURBE,M 42,GEN SP,6175,0,6175
10 . RAJENDRA YADAV,M 27,GEN IND,5928,0,5928
2 . MISHRI DAS,M 45,SC BSP,5337,0,5337
6 . IRFANUR RAHMAN,M 30,GEN RLD,3697,0,3697
8 . PARIKSHAN PASWAN,M 36,SC IND,2961,0,2961
9 . PASHUPATI CHAUDHARY,M 35,GEN IND,2647,0,2647
"",TOTAL:,"",695136,10,695146


BIHAR,"","","","",""
Constituency  : 14 . JHANJHARPUR,"","","","",""
2 . DEVENDRA PRASAD YADAV,M 53,GEN RJD,323400,0,323400
1 . JAGANNATH MISHRA,M 67,GEN JD(U),310565,0,310565
4 . DEO NATH YADAV,M 49,GEN SP,42859,0,42859
7 . SANJAY KUMAR,M 30,GEN IND,8194,0,8194
3 . RAGHU NATH PRASAD KUSHWAHA,M 30,GEN BSP,7836,0,7836
5 . UPENDAR PASWAN,M 38,SC IND,7102,0,7102
6 . JANAK ROY,M 54,GEN IND,4287,0,4287
"",TOTAL:,"",704243,0,704243
Constituency  : 15 . DARBHANGA,"","","","",""
1 . MD. ALI ASHRAF FATMI,M 48,GEN RJD,427671,1,427672
3 . KIRTI AZAD,M 43,GEN BJP,284208,1,284209
8 . SAFI AHMAD,M 58,GEN IND,13546,0,13546
4 . BAIDYA NATH YADAV,M 37,GEN CPI(ML)(L),13443,0,13443
2 . KAMAL NARAYAN SAHU,M 68,GEN BSP,7583,0,7583
9 . MD. SAFI ALAM,M 32,GEN IND,7534,0,7534
5 . MITHILESH KUMAR YADAV,M 45,GEN SP,3620,0,3620
7 . RAM SWARATH SAFI,M 30,SC IND,3105,0,3105
6 . JHARI LAL DAS,M 79,GEN IND,1945,0,1945
"",TOTAL:,"",762655,2,762657
Constituency  : 16 . ROSERA (SC),"","","","",""
5 . RAM CHANDRA PASWAN,M 43,SC LJNSP,394234,6,394240
1 . DASHAI CHAUDHARY,M 50,SC JD(U),255824,5,255829
6 . LAL BAHADUR SADA,M 33,SC CPI(ML)(L),18829,0,18829
10 . HALCHAL RAM,M 33,SC IND,16820,0,16820
7 . SATRUDHAN KUMAR PASWAN,M 35,SC SP,6584,0,6584
2 . SANATAN KUMAR SATHI,M 30,SC BSP,5128,0,5128
4 . GULAB PASWAN,M 62,SC AD,4960,0,4960
9 . NANDJEE RAM,M 41,SC IND,4959,0,4959
8 . KRIPANATH RAM,M 29,SC IND,3406,0,3406
3 . KEDAR PASWAN,M 69,SC SHS,3038,5,3043
"",TOTAL:,"",713782,16,713798


BIHAR,"","","","",""
Constituency  : 17 . SAMASTIPUR,"","","","",""
1 . ALOK KUMAR MEHTA,M 35,GEN RJD,437445,12,437457
2 . RAM CHANDRA SINGH,M 54,GEN JD(U),310641,33,310674
12 . SHEEL KUMAR ROY,M 38,GEN IND,60184,7,60191
3 . RAMCHANDRA MAHTO,M 61,GEN CPI,17647,0,17647
13 . SHYAM NARAYAN ROY,M 55,GEN IND,11344,0,11344
6 . SURENDRA PRASAD,M 69,GEN CPI(ML)(L),7133,1,7134
11 . BIRESH CHAUDHARY,M 34,GEN IND,4731,0,4731
10 . RAMPRIT THAKUR,M 62,GEN IND,4233,0,4233
4 . SAIYDUL ZAFAR ANSARI,M 33,GEN BSP,3883,1,3884
8 . DEWAKI SAH,M 55,GEN IND,1900,1,1901
5 . RAJENDRA PRASAD YADAV,M 67,GEN SP,1892,2,1894
9 . RAMA SHANKAR RAM,M 36,SC IND,1840,0,1840
7 . ARUN KUMAR THAKUR,M 49,GEN IND,1815,1,1816
"",TOTAL:,"",864688,58,864746
Constituency  : 18 . BARH,"","","","",""
3 . VIJAY KRISHNA,M 53,GEN RJD,426849,7,426856
2 . NITISH KUMAR,M 52,GEN JD(U),389143,25,389168
1 . ANANDI MAHTO,M 73,GEN BSP,16240,0,16240
5 . MITHILESH YADAV,M 33,GEN CPI(ML)(L),12940,0,12940
7 . SATENDRA KUMAR SINGH,M 50,GEN IND,7983,0,7983
8 . SARBIND KUMAR,M 49,GEN IND,4809,1,4810
4 . INDRA KUMAR SINGH CHANDAPURI,M 45,GEN SP,4563,0,4563
6 . SANJAY KUMAR,M 33,GEN RLD,1542,0,1542
"",TOTAL:,"",864069,33,864102
Constituency  : 19 . BALIA,"","","","",""
8 . SURAJ SINGH,M 39,GEN LJNSP,233868,1,233869
3 . SHATRUGHNA PRASAD SINGH,M 72,GEN CPI,157640,2,157642
2 . RAMJIVAN SINGH,M 73,GEN JD(U),118700,6,118706
7 . RAJVANSHI MAHTO,M 48,GEN SP,46925,0,46925
1 . GANESH YADAV,M 41,GEN BSP,17730,0,17730
11 . SHAHID AKHTAR,M 44,GEN IND,17612,0,17612
10 . CHHATRAPATI YADAV,M 37,GEN IND,10801,0,10801
9 . AUNKUSHA BAHA,M 47,GEN IND,10627,0,10627
4 . UPENDAR DAS,M 43,GEN AD,9104,0,9104
5 . KULDIP NARAYAN SINGH PATEL,M 79,GEN SAP,5034,4,5038
6 . MAHBOOB ALAM,M 42,GEN KVSP,4289,0,4289
"",TOTAL:,"",632330,13,632343


BIHAR,"","","","",""
Constituency  : 20 . SAHARSA,"","","","",""
6 . RANJEET RANJAN,F 31,GEN LJNSP,350426,0,350426
1 . DINESH CHANDRA YADAV,M 51,GEN JD(U),319634,5,319639
10 . SURESH KUMAR AZAD,M 35,GEN IND,15415,0,15415
7 . SHIV SHANKAR THAKUR,M 44,GEN SP,12768,2,12770
8 . DEVENDRA MUKHIA,M 40,GEN IND,8964,0,8964
2 . SURESH PRASAD MEHTA,M 41,GEN BSP,8950,0,8950
5 . MOHAN KAMAT,M 45,GEN AD,7301,0,7301
9 . RAMDEO SHARMA,M 47,GEN IND,7283,0,7283
3 . MOHD. KAMAL UDDIN,M 62,GEN JHP,4220,0,4220
4 . DEONARAYAN DAS,M 66,GEN SHS,3311,1,3312
"",TOTAL:,"",738272,8,738280
Constituency  : 21 . MADHEPURA,"","","","",""
2 . LALU PRASAD,M 55,GEN RJD,344293,8,344301
3 . SHARAD YADAV,M 55,GEN JD(U),274307,7,274314
1 . ARVIND SAH,M 30,GEN BSP,21152,0,21152
12 . SATTO MANDAL,M 39,GEN IND,11673,0,11673
6 . N. K. SINGH,M 66,GEN SAP,9683,2,9685
4 . ANANT LAL SADA,M 36,SC SP,8493,0,8493
7 . PRASANNA KUMAR,M 56,GEN IND,6475,0,6475
11 . SHASHISHEKHAR PRASAD SINGH,M 54,GEN IND,4712,0,4712
8 . DR. BIJENDRA KUMAR,M 33,GEN IND,4594,0,4594
5 . MD. KAMALUDDIN,M 62,GEN JHP,3592,0,3592
10 . RAM NARESH CHAUPAL,M 44,SC IND,3524,0,3524
9 . RADHESHYAM AGARWAL,M 63,GEN IND,3159,0,3159
"",TOTAL:,"",695657,17,695674
Constituency  : 22 . ARARIA (SC),"","","","",""
2 . SUKDEO PASWAN,M 51,SC BJP,216677,0,216677
7 . RAMJI DAS RISHIDEO,M 46,SC SP,188933,0,188933
8 . RAM SEWAK HAZARI,M 59,SC LJNSP,173502,0,173502
1 . NARAYAN KUMAR RAM,M 43,SC BSP,17316,0,17316
13 . SATYA NARAYAN WRITER,M 30,SC IND,11946,0,11946
10 . NAND LAL PASWAN,M 42,SC IND,8033,0,8033
3 . ARUN KUMAR RAJAK,M 36,SC IJP,7905,0,7905
9 . DAYA CHAND KATARIA,M 37,SC IND,6260,0,6260
11 . PUSHPA NAND RISHIDEO,M 36,SC IND,6094,0,6094
6 . RAJDHAR PASWAN,M 39,SC SHS,4807,0,4807
12 . LALU PASWAN,M 64,SC IND,4661,0,4661
4 . OM PRAKASH PASWAN,M 25,SC AD,3367,0,3367
5 . JAGDEO RAM,M 47,SC SAP,2938,0,2938
"",TOTAL:,"",652439,0,652439


BIHAR,"","","","",""
Constituency  : 23 . KISHANGANJ,"","","","",""
1 . TASLIMUDDIN,M 62,GEN RJD,420331,0,420331
3 . SYED SHAHNAWAZ HUSSAIN,M 35,GEN BJP,259834,0,259834
4 . ABDUL JALIL MASTAN,M 48,GEN SP,77356,0,77356
2 . VISHWANATH KEJARIWAL,M 71,GEN BSP,15234,0,15234
10 . SYAM SUNDER THAKUR,M 35,GEN IND,12261,0,12261
5 . CHHOTELAL MAHTO,M 27,GEN IND,11479,0,11479
9 . LAL CHAND JALAN,M 42,GEN IND,6822,0,6822
8 . NEVI LAL DAS,M 40,SC IND,3634,0,3634
6 . DILIP KUMAR PANJIAR,M 29,GEN IND,3278,0,3278
7 . DEV KUMAR SAH,M 29,GEN IND,3086,0,3086
"",TOTAL:,"",813315,0,813315
Constituency  : 24 . PURNEA,"","","","",""
1 . UDAY SINGH,M 44,GEN BJP,244426,0,244426
