Andhra Pradesh,"","","","","","","","" 
"","","",Torch,"","","","",""
 14 None of the Above,"","",NOTA NOTA, 5202 , 11 , 5213 , 0.30 , 0.47 
"","","",TOTAL:, 1111542 , 1842 , 1113384 , 63.11, 99.97
 CONSTITUENCY : 11 . B,aghpat,"",( Total Electors, 1505175 ),"","","",""
 1 AJIT SINGH,M  74 ,GEN,RLD Hand Pum,p  199368 , 148 , 199516 , 13.26 , 19.86 
 2 GHULAM MOHAMMED,M  61 ,GEN,SP Bicycle, 213557 , 52 , 213609 , 14.19 , 21.26 
 3 PRASHANT CHAUDHR,I M  46 ,GEN,BSP Elephant, 141672 , 71 , 141743 , 9.42 , 14.11 
 4 DR. SATYA PAL SINGH,M  58 ,GEN,BJP Lotus, 423108 , 367 , 423475 , 28.14 , 42.15 
 5 ANIL KUMAR,M  48 ,GEN,PECP Ceiling Fan, 3024 , 1 , 3025 , 0.20 , 0.30 
 6 KRISHAN PAL,M  47 ,SC,NAP HOCKEY &, 601 , 0 , 601 , 0.04 , 0.06 
"","","",BALL,"","","","",""
 7 YUNUSH,M  45 ,GEN,NNP Kite, 441 , 0 , 441 , 0.03 , 0.04 
 8 SOMENDAR DHAKA,M  40 ,GEN,AAAP Broom, 5816 , 12 , 5828 , 0.39 , 0.58 
 9 AJAY PAL,M  46 ,GEN,IND Electric Po,le  440 , 0 , 440 , 0.03 , 0.04 
 10 ARVIND,M  36 ,SC,IND Batsman, 992 , 0 , 992 , 0.07 , 0.10 
 11 JAIVINDRA KUMAR,M  27 ,GEN,IND Cauliflower, 3915 , 0 , 3915 , 0.26 , 0.39 
 12 NISHANT,M  32 ,GEN,IND Camera, 2707 , 1 , 2708 , 0.18 , 0.27 


 13 RUKSANA,F  28 ,GEN,IND Almirah, 2092 , 0 , 2092 , 0.14 , 0.21 
 14 SUBHASH CHAND ,M  35 ,GEN,IND Air , 1967 , 0 , 1967 , 0.13 , 0.20 
KASHYAP,"","",Conditione,r,"","","",""
 15 None of the Above,"","",NOTA NOTA, 3911 , 0 , 3911 , 0.26 , 0.39 
"","","",TOTAL:, 1003611 , 652 , 1004263 , 66.72, 99.95
 CONSTITUENCY : 12 . G,haziabad,"",( Total Electors, 2357553 ),"","","",""
 1 MUKUL,M  41 ,GEN,BSP Elephant, 173042 , 43 , 173085 , 7.34 , 12.89 
 2 RAJ BABBAR,M  63 ,GEN,INC Hand, 191188 , 34 , 191222 , 8.11 , 14.24 
 3 VIJAY KUMAR SINGH,M  62 ,GEN,BJP Lotus, 758113 , 369 , 758482 , 32.17 , 56.50 
 4 SUDHAN KUMAR,M  48 ,GEN,SP Bicycle, 106956 , 28 , 106984 , 4.54 , 7.97 
 5 NARESH GAUTAM,M  41 ,SC,BMUP Cot, 1545 , 3 , 1548 , 0.07 , 0.12 
 6 SHAZIA ILMI MALIK,F  43 ,GEN,AAAP Broom, 89125 , 22 , 89147 , 3.78 , 6.64 
 7 SURESH PAL,M  26 ,GEN,BSKP Sewing , 1591 , 0 , 1591 , 0.07 , 0.12 
"","","",Machine,"","","","",""
 8 KESHAV CHOUDHARY,M  29 ,SC,IND Almirah, 628 , 0 , 628 , 0.03 , 0.05 
 9 NITIN,M  33 ,SC,IND Air , 623 , 1 , 624 , 0.03 , 0.05 
"","","",Conditione,r,"","","",""
 10 RAMPHAL SHAKYA,M  62 ,GEN,IND Candles, 1093 , 1 , 1094 , 0.05 , 0.08 
 11 RINKU KUMAR TYAGI,M  34 ,GEN,IND FLUTE, 1185 , 0 , 1185 , 0.05 , 0.09 
 12 VINOD KUMAR TYAGI,M  49 ,GEN,IND Ceiling Fan, 992 , 0 , 992 , 0.04 , 0.07 
 13 SALEEM MALIK,M  35 ,GEN,IND Battery , 1486 , 0 , 1486 , 0.06 , 0.11 
"","","",Torch,"","","","",""
 14 SABIR,M  34 ,GEN,IND Cup & , 3409 , 0 , 3409 , 0.14 , 0.25 
"","","",Saucer,"","","","",""
 15 SANJEEV KUMAR,M  40 ,GEN,IND Cauliflower, 4639 , 0 , 4639 , 0.20 , 0.35 


 16 None of the Above,"","",NOTA NOTA, 6203 , 2 , 6205 , 0.26 , 0.46 
"","","",TOTAL:, 1341818 , 503 , 1342321 , 56.94, 99.99
 CONSTITUENCY : 13 . G,autam Buddha N,agar,( Total Electors, 1986109 ),"","","",""
 1 NARENDRA BHATI,M  55 ,GEN,SP Bicycle, 319349 , 141 , 319490 , 16.09 , 26.64 
 2 DR.MAHESH  SHARMA,M  54 ,GEN,BJP Lotus, 599174 , 528 , 599702 , 30.19 , 50.00 
 3 RAMESH CHAND ,M  66 ,GEN,INC Hand, 12708 , 19 , 12727 , 0.64 , 1.06 
TOMAR,"","","","","","","",""
 4 SATISH KUMAR,M  47 ,GEN,BSP Elephant, 198077 , 160 , 198237 , 9.98 , 16.53 
 5 UDAYVEER,M  55 ,GEN,RtrJP Scissors, 1526 , 0 , 1526 , 0.08 , 0.13 
 6 KISHAN PAL SINGH,M  52 ,GEN,AAAP Broom, 32348 , 10 , 32358 , 1.63 , 2.70 
 7 GAJENDRA,M  52 ,GEN,IOP Telephone, 649 , 0 , 649 , 0.03 , 0.05 
 8 DHARMENDER,M  49 ,GEN,DND Shuttle, 4130 , 0 , 4130 , 0.21 , 0.34 
 9 RAVINDER SHARMA,M  29 ,GEN,RTKP Stethoscop,e  503 , 0 , 503 , 0.03 , 0.04 
 10 RAM VILAS,M  38 ,GEN,BMUP Cot, 655 , 1 , 656 , 0.03 , 0.05 
 11 RUVEZ ALAM RAHI,M  25 ,GEN,NLP Almirah, 773 , 0 , 773 , 0.04 , 0.06 
 12 MOHD. SABIR ANSARI,M  41 ,GEN,AITC Flowers an,d  4506 , 0 , 4506 , 0.23 , 0.38 
"","","",Grass,"","","","",""
 13 LT COL SP SINGH,M  67 ,GEN,NBDP Table, 1183 , 0 , 1183 , 0.06 , 0.10 
 14 SEEMA,F  39 ,GEN,RND Battery , 974 , 3 , 977 , 0.05 , 0.08 
"","","",Torch,"","","","",""
 15 SONIA SHARMA,F  37 ,GEN,ABSC Lady Purse, 2528 , 2 , 2530 , 0.13 , 0.21 
 16 KADEEM,M  29 ,GEN,IND Cup & , 4198 , 0 , 4198 , 0.21 , 0.35 
"","","",Saucer,"","","","",""
 17 KADIR KHAN JAISWAL,M  49 ,GEN,IND Gas , 2684 , 0 , 2684 , 0.14 , 0.22 
"","","",Cylinder,"","","","",""


 18 GRISA KUMAR,M  29 ,GEN,IND Auto- , 3496 , 0 , 3496 , 0.18 , 0.29 
"","","",Rickshaw,"","","","",""
 19 MAHESH,M  55 ,GEN,IND Walking , 785 , 3 , 788 , 0.04 , 0.07 
"","","",Stick,"","","","",""
 20 RAKESH,M  47 ,GEN,IND Kite, 1225 , 0 , 1225 , 0.06 , 0.10 
 21 SAFRUDDIN,M  62 ,GEN,IND Ceiling Fan, 491 , 0 , 491 , 0.02 , 0.04 
 22 SAVITRI,F  43 ,SC,IND Table Lamp, 996 , 0 , 996 , 0.05 , 0.08 
 23 SUNIL GAUTAM,M  28 ,SC,IND Kettle, 622 , 1 , 623 , 0.03 , 0.05 
 24 SUMITI,F  34 ,SC,IND Sewing , 978 , 0 , 978 , 0.05 , 0.08 
"","","",Machine,"","","","",""
 25 None of the Above,"","",NOTA NOTA, 3836 , 0 , 3836 , 0.19 , 0.32 
"","","",TOTAL:, 1198394 , 868 , 1199262 , 60.38, 99.99
 CONSTITUENCY : 14 . B,ulandshahr,"",( Total Electors, 1736436 ),"","","",""
 1 ANJU URF MUSKAN,F  29 ,SC,RLD Hand Pum,p  59088 , 28 , 59116 , 3.40 , 5.85 
 2 KAMLESH,M  48 ,SC,SP Bicycle, 128646 , 91 , 128737 , 7.41 , 12.74 
 3 PRADEEP KUMAR ,M  46 ,SC,BSP Elephant, 182268 , 208 , 182476 , 10.51 , 18.06 
JATAV,"","","","","","","",""
 4 BHOLA SINGH,M  38 ,SC,BJP Lotus, 603860 , 589 , 604449 , 34.81 , 59.83 
 5 PYARE LAL,M  60 ,SC,BMUP Cot, 4444 , 4 , 4448 , 0.26 , 0.44 
 6 RAGHURAJ PRATAP ,M  51 ,SC,RTKP Stethoscop,e  1455 , 0 , 1455 , 0.08 , 0.14 
SINGH,"","","","","","","",""
 7 DR. RAHUL DIPANKAR,M  61 ,SC,AAAP Broom, 9702 , 25 , 9727 , 0.56 , 0.96 
 8 VIJAI PAL,M  51 ,SC,RtJP Candles, 4116 , 1 , 4117 , 0.24 , 0.41 
 9 SURESH,M  44 ,SC,JMBP Ring, 2579 , 1 , 2580 , 0.15 , 0.26 
 10 HARVIR,M  40 ,SC,IND Frock, 5689 , 1 , 5690 , 0.33 , 0.56 


 11 None of the Above,"","",NOTA NOTA, 6909 , 6 , 6915 , 0.40 , 0.68 
"","","",TOTAL:, 1008756 , 954 , 1009710 , 58.15, 99.95
 CONSTITUENCY : 15 . A,ligarh,"",( Total Electors, 1793126 ),"","","",""
 1 DR. ARVIND KUMAR ,M  25 ,GEN,BSP Elephant, 227884 , 2 , 227886 , 12.71 , 21.40 
SINGH,"","","","","","","",""
 2 ZAFAR ALAM,M  69 ,GEN,SP Bicycle, 226284 , 0 , 226284 , 12.62 , 21.25 
 3 BIJENDRA SINGH,M  57 ,GEN,INC Hand, 62674 , 0 , 62674 , 3.50 , 5.89 
 4 SATISH KUMAR,M  42 ,GEN,BJP Lotus, 514554 , 68 , 514622 , 28.70 , 48.34 
 5 AMITA SINGH JAT,F  27 ,GEN,SSKP Auto- , 3376 , 0 , 3376 , 0.19 , 0.32 
"","","",Rickshaw,"","","","",""
 6 DURGESH CHANDRA ,M  54 ,GEN,AITC Flowers an,d  3076 , 0 , 3076 , 0.17 , 0.29 
GAUTAM,"","",Grass,"","","","",""
 7 DEVANAND,M  53 ,GEN,LD Scissors, 785 , 0 , 785 , 0.04 , 0.07 
 8 PRADEEP KUMAR,M  41 ,GEN,BMUP Cot, 626 , 0 , 626 , 0.03 , 0.06 
 9 BADSHAH,M  37 ,GEN,PECP Brief Case, 978 , 0 , 978 , 0.05 , 0.09 
 10 RAKESH CHANDRA ,M  61 ,GEN,RSD FLUTE, 665 , 0 , 665 , 0.04 , 0.06 
RAWAT,"","","","","","","",""
 11 VINOD KUMAR ,M  26 ,GEN,RSPS Camera, 1723 , 0 , 1723 , 0.10 , 0.16 
BAGHEL,"","","","","","","",""
 12 MOHD. SABIR RAHI,M  46 ,GEN,AAAP Broom, 8977 , 1 , 8978 , 0.50 , 0.84 
 13 NATTHI LAL SHARMA,M  58 ,GEN,IND Cauliflower, 4659 , 0 , 4659 , 0.26 , 0.44 
 14 SANJAY KUMAR,M  27 ,GEN,IND BELT, 1842 , 0 , 1842 , 0.10 , 0.17 
 15 None of the Above,"","",NOTA NOTA, 6183 , 0 , 6183 , 0.34 , 0.58 
"","","",TOTAL:, 1064286 , 71 , 1064357 , 59.36, 99.97
 CONSTITUENCY : 16 . H,athras,"",( Total Electors, 1758927 ),"","","",""
 1 NIRANJAN SINGH ,M  47 ,SC,RLD Hand Pum,p  86108 , 1 , 86109 , 4.90 , 8.21 
DHANGAR,"","","","","","","",""


 2 MANOJ KUMAR SONI,M  40 ,SC,BSP Elephant, 217887 , 4 , 217891 , 12.39 , 20.77 
 3 RAJESH KUMAR ,M  43 ,SC,BJP Lotus, 544252 , 25 , 544277 , 30.95 , 51.87 
DIWAKER,"","","","","","","",""
 4 RAMJI LAL SUMAN,M  63 ,SC,SP Bicycle, 180889 , 2 , 180891 , 10.28 , 17.24 
 5 SUNHARI LAL,M  39 ,SC,AAAP Broom, 5042 , 1 , 5043 , 0.29 , 0.48 
 6 OMPRKASH,M  42 ,SC,IND Auto- , 2778 , 0 , 2778 , 0.16 , 0.26 
"","","",Rickshaw,"","","","",""
 7 DALVIR SINGH,M  45 ,SC,IND Almirah, 1599 , 0 , 1599 , 0.09 , 0.15 
 8 NIRANJAN SINGH,M  67 ,SC,IND Kettle, 2847 , 0 , 2847 , 0.16 , 0.27 
 9 RAJA RAM,M  61 ,SC,IND Table, 2169 , 0 , 2169 , 0.12 , 0.21 
 10 None of the Above,"","",NOTA NOTA, 5669 , 0 , 5669 , 0.32 , 0.54 
"","","",TOTAL:, 1049240 , 33 , 1049273 , 59.66, 100.00
 CONSTITUENCY : 17 . M,athura,"",( Total Electors, 1682260 ),"","","",""
 1 CHANDAN SINGH,M  69 ,GEN,SP Bicycle, 36672 , 1 , 36673 , 2.18 , 3.40 
 2 JAYANT CHAUDHARY,M  35 ,GEN,RLD Hand Pum,p  243884 , 6 , 243890 , 14.50 , 22.62 
 3 PT. YOGESH KUMAR ,M  41 ,GEN,BSP Elephant, 173570 , 2 , 173572 , 10.32 , 16.10 
DWIVEDI,"","","","","","","",""
 4 HEMA MALINI,F  65 ,GEN,BJP Lotus, 574451 , 182 , 574633 , 34.16 , 53.29 
 5 ANUJ KUMAR GARG,M  47 ,GEN,AAAP Broom, 7855 , 3 , 7858 , 0.47 , 0.73 
 6 PT. UDYAN SHARMA ,M  41 ,GEN,PECP Ceiling Fan, 1066 , 0 , 1066 , 0.06 , 0.10 
''''''''MUNNA'''''''',"","","","","","","",""
 7 PARSOTTAM,M  39 ,GEN,RMGP Stethoscop,e  1338 , 0 , 1338 , 0.08 , 0.12 
 8 BHUPENDRA KUMAR ,M  26 ,GEN,RSOSP Kettle, 1054 , 0 , 1054 , 0.06 , 0.10 
DHANGAR,"","","","","","","",""
 9 MAHARAM SINGH,M  67 ,SC,BMUP Cot, 655 , 0 , 655 , 0.04 , 0.06 


 10 MAHESH PRATAP ,M  59 ,GEN,RVP Gas , 2396 , 0 , 2396 , 0.14 , 0.22 
SHARMA,"","",Cylinder,"","","","",""
 11 MOHAN SHYAM,M  35 ,GEN,GaAP FLUTE, 731 , 0 , 731 , 0.04 , 0.07 
 12 THAKUR HEMENDRA ,M  31 ,GEN,SSKP Auto- , 1858 , 0 , 1858 , 0.11 , 0.17 
VEER SINGH,"","",Rickshaw,"","","","",""
 13 OM PRAKASH,M  43 ,SC,IND Almirah, 2847 , 0 , 2847 , 0.17 , 0.26 
 14 PRAMOD KRISHNA,M  44 ,GEN,IND Ring, 1759 , 0 , 1759 , 0.10 , 0.16 
 15 FAKKAR BABA ,M  69 ,GEN,IND Coconut, 2160 , 0 , 2160 , 0.13 , 0.20 
''''''''RAMAYANI'''''''',"","","","","","","",""
 16 BHUDEV,M  41 ,GEN,IND Kite, 2715 , 0 , 2715 , 0.16 , 0.25 
 17 RADHACHARAN,M  41 ,GEN,IND Diesel , 4795 , 0 , 4795 , 0.29 , 0.44 
"","","",Pump,"","","","",""
 18 RAM BABU SAINI,M  59 ,GEN,IND Sewing , 2082 , 0 , 2082 , 0.12 , 0.19 
"","","",Machine,"","","","",""
 19 SATISH CHANDRA ,M  47 ,GEN,IND Chappals, 2675 , 0 , 2675 , 0.16 , 0.25 
SHARMA,"","","","","","","",""
 20 HEMA MALINI,F  25 ,GEN,IND Cauliflower, 10158 , 0 , 10158 , 0.60 , 0.94 
 21 None of the Above,"","",NOTA NOTA, 1953 , 0 , 1953 , 0.12 , 0.18 
"","","",TOTAL:, 1076674 , 194 , 1076868 , 64.02, 99.86
 CONSTITUENCY : 18 . A,gra,"",( Total Electors, 1814739 ),"","","",""
 1 UPENDRA SINGH,M  43 ,SC,INC Hand, 34795 , 39 , 34834 , 1.92 , 3.25 
 2 NARAYAN SINGH ,M  60 ,SC,BSP Elephant, 283261 , 192 , 283453 , 15.62 , 26.48 
SUMAN,"","","","","","","",""
 3 MAHARAJ SINGH ,M  46 ,SC,SP Bicycle, 134650 , 58 , 134708 , 7.42 , 12.58 
DHANGAR,"","","","","","","",""
 4 DR. RAM SHANKAR ,M  49 ,SC,BJP Lotus, 583141 , 575 , 583716 , 32.17 , 54.53 
KATHERIA,"","","","","","","",""
 5 ANIL,M  38 ,SC,BKPP Television, 3645 , 1 , 3646 , 0.20 , 0.34 
 6 ANITA,F  31 ,SC,VIP Gas , 765 , 0 , 765 , 0.04 , 0.07 
"","","",Cylinder,"","","","",""


 7 CHANDRA PAL,M  66 ,SC,A S P Walking , 557 , 0 , 557 , 0.03 , 0.05 
"","","",Stick,"","","","",""
 8 PREM SINGH,M  61 ,SC,BMUP Cot, 770 , 1 , 771 , 0.04 , 0.07 
 9 RAMESH,M  59 ,SC,JD(U) Arrow, 602 , 0 , 602 , 0.03 , 0.06 
 10 RAVINDRA SINGH,M  38 ,SC,AAAP Broom, 7785 , 19 , 7804 , 0.43 , 0.73 
 11 AMAR SINGH,M  38 ,SC,IND Coconut, 2450 , 3 , 2453 , 0.14 , 0.23 
 12 ASHOK KUMAR,M  30 ,SC,IND Almirah, 1416 , 0 , 1416 , 0.08 , 0.13 
 13 OM PRAKASH,M  51 ,SC,IND Kettle, 4242 , 1 , 4243 , 0.23 , 0.40 
 14 DINESH KUMAR ,M  41 ,SC,IND Auto- , 3656 , 1 , 3657 , 0.20 , 0.34 
GAUTAM,"","",Rickshaw,"","","","",""
 15 VINOD KUMAR SINGH,M  56 ,SC,IND FLUTE, 2583 , 1 , 2584 , 0.14 , 0.24 
 16 None of the Above,"","",NOTA NOTA, 5185 , 6 , 5191 , 0.29 , 0.48 
"","","",TOTAL:, 1069503 , 897 , 1070400 , 58.99, 100.00
 CONSTITUENCY : 19 . Fa,tehpur Sikri,"",( Total Electors, 1580582 ),"","","",""
 1 AMAR SINGH,M  58 ,GEN,RLD Hand Pum,p  24148 , 37 , 24185 , 1.53 , 2.50 
 2 BABULAL,M  66 ,GEN,BJP Lotus, 426189 , 400 , 426589 , 26.99 , 44.06 
 3 RANI PAKSHALIKA ,F  53 ,GEN,SP Bicycle, 213255 , 142 , 213397 , 13.50 , 22.04 
SINGH,"","","","","","","",""
 4 SEEMA UPADHYAY,F  50 ,GEN,BSP Elephant, 253262 , 221 , 253483 , 16.04 , 26.18 
 5 ASHOK KUMAR,M  45 ,GEN,GaAP Whistle, 2551 , 2 , 2553 , 0.16 , 0.26 
 6 PEETAM SINGH,M  35 ,GEN,RTKP Stethoscop,e  871 , 1 , 872 , 0.06 , 0.09 
 7 PITAM SINGH,M  48 ,GEN,JD(U) Arrow, 691 , 0 , 691 , 0.04 , 0.07 
 8 PANKAJ KUMAR ,M  37 ,GEN,RSMD Grapes, 2052 , 0 , 2052 , 0.13 , 0.21 
SHARMA,"","","","","","","",""


 9 MANIK,M  29 ,GEN,LD Almirah, 643 , 0 , 643 , 0.04 , 0.07 
 10 MUNNA LAL,M  47 ,GEN,RMGP FLUTE, 497 , 0 , 497 , 0.03 , 0.05 
 11 MEGH SINGH,M  38 ,GEN,PECP Ceiling Fan, 1529 , 0 , 1529 , 0.10 , 0.16 
 12 ROHAN SINGH,M  40 ,SC,BMUP Cot, 1061 , 2 , 1063 , 0.07 , 0.11 
 13 LAXMI,F  52 ,GEN,AAAP Broom, 3114 , 3 , 3117 , 0.20 , 0.32 
 14 VIJAY SINGH ,M  58 ,GEN,SSAD Chappals, 5222 , 1 , 5223 , 0.33 , 0.54 
KUSHWAHA,"","","","","","","",""
 15 ANIL KUMAR,M  46 ,GEN,IND Diesel , 3809 , 0 , 3809 , 0.24 , 0.39 
"","","",Pump,"","","","",""
 16 AMBEDKARI ,M  59 ,SC,IND Air , 3512 , 0 , 3512 , 0.22 , 0.36 
HASNURAM ,"","",Conditione,r,"","","",""
AMBEDKARI,"","","","","","","",""
 17 KHEMRAJ SINGH,M  44 ,SC,IND Battery , 951 , 0 , 951 , 0.06 , 0.10 
"","","",Torch,"","","","",""
 18 DIWAN SINGH,M  41 ,SC,IND Kettle, 3101 , 0 , 3101 , 0.20 , 0.32 
 19 NATHOLI,M  36 ,SC,IND Television, 2355 , 1 , 2356 , 0.15 , 0.24 
 20 BRAJENDR SINGH,M  58 ,SC,IND Balloon, 2725 , 0 , 2725 , 0.17 , 0.28 
 21 MAHAVIR SINGH ,M  38 ,GEN,IND Bat, 583 , 0 , 583 , 0.04 , 0.06 
SOLANKI,"","","","","","","",""
 22 RAKESH SINGH ,M  54 ,GEN,IND Batsman, 650 , 0 , 650 , 0.04 , 0.07 
DHANKAR,"","","","","","","",""
 23 RAM KUMAR DIXIT,M  53 ,GEN,IND Coconut, 1657 , 0 , 1657 , 0.10 , 0.17 
 24 RAM BRAJ YADAV,M  31 ,GEN,IND Helmet, 2057 , 0 , 2057 , 0.13 , 0.21 
 25 SHOBHNA BAUDDHA,F  32 ,SC,IND Gas , 1006 , 0 , 1006 , 0.06 , 0.10 
"","","",Cylinder,"","","","",""
 26 SATISH KUMAR,M  34 ,GEN,IND Cup & , 2235 , 0 , 2235 , 0.14 , 0.23 
"","","",Saucer,"","","","",""
 27 SANTOSH KUMAR,M  41 ,SC,IND Auto- , 3184 , 0 , 3184 , 0.20 , 0.33 
"","","",Rickshaw,"","","","",""
 28 SEEMA DEVI,F  30 ,GEN,IND BELT, 1570 , 1 , 1571 , 0.10 , 0.16 


 29 None of the Above,"","",NOTA NOTA, 2672 , 5 , 2677 , 0.17 , 0.28 
"","","",TOTAL:, 967152 , 816 , 967968 , 61.24, 99.97
 CONSTITUENCY : 20 . Fi,rozabad,"",( Total Electors, 1636738 ),"","","",""
 1 AKSHAY YADAV,M  27 ,GEN,SP Bicycle, 534573 , 10 , 534583 , 32.66 , 48.39 
 2 ATUL CHATURVEDI,M  52 ,GEN,INC Hand, 7447 , 0 , 7447 , 0.45 , 0.67 
 3 TH. VISHWADEEP ,M  60 ,GEN,BSP Elephant, 118906 , 3 , 118909 , 7.26 , 10.76 
SINGH,"","","","","","","",""
 4 PROF. S.P. SINGH ,M  53 ,GEN,BJP Lotus, 420502 , 22 , 420524 , 25.69 , 38.07 
BAGHEL,"","","","","","","",""
 5 UPENDRA SINGH,M  36 ,GEN,BKPP Television, 3696 , 0 , 3696 , 0.23 , 0.33 
 6 KHAJAN SINGH,M  31 ,GEN,LD Almirah, 753 , 0 , 753 , 0.05 , 0.07 
 7 JAY PRAKASH,M  48 ,SC,SHS Bow & , 1248 , 0 , 1248 , 0.08 , 0.11 
"","","",Arrow,"","","","",""
 8 RAKESH YADAV,M  65 ,GEN,AAAP Broom, 2805 , 3 , 2808 , 0.17 , 0.25 
 9 RAJENDRA PRASAD,M  51 ,SC,BMUP Cot, 506 , 0 , 506 , 0.03 , 0.05 
 10 RAHAT AFROZ,M  52 ,GEN,IUML Ladder, 498 , 0 , 498 , 0.03 , 0.05 
 11 LAXMI,F  47 ,GEN,BSCP FLUTE, 620 , 0 , 620 , 0.04 , 0.06 
 12 LAKSHMI  NARAYAN,M  34 ,GEN,RJPK Battery , 939 , 0 , 939 , 0.06 , 0.09 
"","","",Torch,"","","","",""
 13 SHAMSHER KHA,M  37 ,GEN,PECP Ceiling Fan, 3526 , 0 , 3526 , 0.22 , 0.32 
 14 MIRJA MUKARRAM ,M  26 ,GEN,IND Air , 1470 , 0 , 1470 , 0.09 , 0.13 
BAIG,"","",Conditione,r,"","","",""
 15 RAJVEER,M  42 ,GEN,IND Auto- , 2425 , 0 , 2425 , 0.15 , 0.22 
"","","",Rickshaw,"","","","",""
 16 None of the Above,"","",NOTA NOTA, 4654 , 0 , 4654 , 0.28 , 0.42 
"","","",TOTAL:, 1104568 , 38 , 1104606 , 67.49, 100.00
 CONSTITUENCY : 21 . M,ainpuri,"",( Total Electors, 1653058 ),"","","",""


 1 MULAYAM SINGH ,M  74 ,GEN,SP Bicycle, 595455 , 463 , 595918 , 36.05 , 59.63 
YADAV,"","","","","","","",""
 2 SHATRUGHAN SINGH,M  55 ,GEN,BJP Lotus, 231117 , 135 , 231252 , 13.99 , 23.14 
CHAUHAN,"","","","","","","",""
 3 DR. SANGHMITRA ,F  28 ,GEN,BSP Elephant, 142728 , 105 , 142833 , 8.64 , 14.29 
MAURYA,"","","","","","","",""
 4 ABU NASIM PATHAN,M  39 ,GEN,PECP Ceiling Fan, 2094 , 1 , 2095 , 0.13 , 0.21 
 5 BABA HARDEV SINGH,M  66 ,GEN,AAAP Broom, 5580 , 8 , 5588 , 0.34 , 0.56 
 6 SHISHUPAL SINGH,M  41 ,GEN,BSCP FLUTE, 561 , 0 , 561 , 0.03 , 0.06 
 7 SATENDRA VEER ,M  48 ,GEN,AIFB Lion, 872 , 0 , 872 , 0.05 , 0.09 
SINGH CHAUHAN,"","","","","","","",""
 8 ASHOK KUMAR,M  38 ,GEN,IND Electric Po,le  694 , 1 , 695 , 0.04 , 0.07 
 9 ALOK NANDAN,M  27 ,SC,IND Pen Nib wi,th  5644 , 1 , 5645 , 0.34 , 0.56 
"","","",Seven Ray,s,"","","",""
 10 MUKESH KUMAR,M  25 ,GEN,IND Almirah, 915 , 1 , 916 , 0.06 , 0.09 
 11 MUKESH KUMAR ,M  46 ,GEN,IND Helmet, 2542 , 0 , 2542 , 0.15 , 0.25 
SHAKYA,"","","","","","","",""
 12 RAJESHWARI,F  49 ,GEN,IND Ring, 1746 , 0 , 1746 , 0.11 , 0.17 
 13 HAKIM SINGH,M  49 ,GEN,IND Cot, 2278 , 1 , 2279 , 0.14 , 0.23 
 14 None of the Above,"","",NOTA NOTA, 6312 , 11 , 6323 , 0.38 , 0.63 
"","","",TOTAL:, 998538 , 727 , 999265 , 60.45, 99.98
 CONSTITUENCY : 22 . Et,ah,"",( Total Electors, 1577457 ),"","","",""
 1 KU. DEVENDRA SINGH,M  65 ,GEN,SP Bicycle, 273921 , 56 , 273977 , 17.37 , 29.58 
YADAV,"","","","","","","",""
 2 NOOR MOHAMMAD ,M  63 ,GEN,BSP Elephant, 137103 , 24 , 137127 , 8.69 , 14.80 
KHAN,"","","","","","","",""
 3 RAJVEER SINGH ,M  53 ,GEN,BJP Lotus, 474810 , 168 , 474978 , 30.11 , 51.28 
(RAJU BHAIYA),"","","","","","","",""
 4 TH. JOGINDRA SINGH,M  43 ,GEN,MD Cup & , 12444 , 1 , 12445 , 0.79 , 1.34 
BHADORIYA,"","",Saucer,"","","","",""


 5 RAJENDRA,M  43 ,GEN,BRAVP FLUTE, 1021 , 0 , 1021 , 0.06 , 0.11 
 6 VINAY,F  49 ,GEN,BSCP Coconut, 2008 , 0 , 2008 , 0.13 , 0.22 
 7 THAKUR HEMENDRA ,M  31 ,GEN,SSKP Auto- , 2033 , 1 , 2034 , 0.13 , 0.22 
VEER SINGH,"","",Rickshaw,"","","","",""
 8 HANS  RAJ SINGH,M  72 ,GEN,AAAP Broom, 2180 , 6 , 2186 , 0.14 , 0.24 
 9 DANVEER,M  35 ,SC,IND Ceiling Fan, 1333 , 0 , 1333 , 0.08 , 0.14 
 10 RAKESH GANDHI,M  47 ,GEN,IND Glass , 7119 , 4 , 7123 , 0.45 , 0.77 
"","","",Tumbler,"","","","",""
 11 RAJVEER SINGH,M  59 ,GEN,IND Cauliflower, 5847 , 1 , 5848 , 0.37 , 0.63 
 12 None of the Above,"","",NOTA NOTA, 6198 , 3 , 6201 , 0.39 , 0.67 
"","","",TOTAL:, 926017 , 264 , 926281 , 58.72, 100.00
 CONSTITUENCY : 23 . B,adaun,"",( Total Electors, 1769145 ),"","","",""
 1 AKMAL KHAN URF ,M  46 ,GEN,BSP Elephant, 156866 , 107 , 156973 , 8.87 , 15.27 
CHAMAN,"","","","","","","",""
 2 DHARMENDRA YADAV,M  37 ,GEN,SP Bicycle, 498008 , 370 , 498378 , 28.17 , 48.50 
 3 VAGISH PATHAK,M  54 ,GEN,BJP Lotus, 331807 , 224 , 332031 , 18.77 , 32.31 
 4 AJEET PAL SINGH,M  41 ,SC,PECP Ceiling Fan, 3421 , 0 , 3421 , 0.19 , 0.33 
 5 ANIL KUMAR SHARMA,M  51 ,GEN,LPI(V) Cup & , 1992 , 1 , 1993 , 0.11 , 0.19 
